x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
57,82.8,6,5,932,0,932,1,2,1,4,1,306,30,n,1295
47,177.55,5,4,1466,0,1466,1,3,1,6,2,528,20,n,1554
50,141.15,6,7,1811,0,1811,1,2,1,6,1,470,42,n,2355
78,58.9,6,8,816,0,816,1,2,1,5,0,432,48,n,1260
43,137,7,6,902,918,1820,1,4,1,8,2,492,42,n,2073
31,107.68,5,8,1437,0,1437,2,3,1,6,1,528,40,n,2235
43,93.5,5,8,1265,0,1265,2,3,1,6,1,502,40,n,1854
2,50.01,7,5,1314,0,1314,2,2,1,6,1,626,35,n,2355
1,119.32,8,5,1580,0,1580,2,3,1,7,0,830,40,n,2406.28
34,91.2,6,6,943,933,1876,2,4,1,8,1,540,36,n,1905
32,22.8,6,5,855,601,1456,2,3,1,7,1,440,30,n,1515
54,147.78,6,7,1640,0,1640,1,3,1,7,1,924,42,n,2295
39,87.24,5,5,894,0,894,1,3,1,5,1,450,25,n,1345
39,129,4,4,1258,0,1258,0,0,2,6,0,400,16,n,1144.59
29,161.57,5,7,1432,0,1432,1,2,1,5,1,588,35,n,1995
0,95.41,7,5,1502,0,1502,2,3,1,7,0,644,35,n,2386.7
2,104.75,8,5,1694,0,1694,2,3,1,7,0,776,40,n,2508.5
6,108.52,6,5,959,712,1671,2,3,1,7,1,472,30,n,1785
73,137.28,6,7,1236,872,2108,2,4,1,7,2,540,42,n,2405
11,357.6,10,5,1831,1796,3627,3,4,1,10,1,807,50,n,6305
31,98.8,6,6,1118,0,1118,1,3,1,6,1,358,36,n,1765
50,91.2,6,6,1261,0,1261,1,3,1,6,1,433,36,n,1685
2,40.17,7,5,625,625,1250,2,2,1,5,0,625,35,n,1774
61,180.3,5,6,1636,971,3086,3,3,1,12,1,0,30,n,2060
74,165.6,6,8,1170,1175,2345,2,4,1,9,1,360,48,n,2445
15,106.78,8,5,2129,743,2872,2,4,1,9,1,541,40,n,2905
24,69.51,5,5,923,0,923,1,3,1,5,0,264,25,n,1250
83,39.5,6,8,818,406,1224,1,3,1,5,0,210,48,n,1205
88,76.81,5,6,820,523,1343,1,3,1,7,1,186,30,n,1604
52,83.35,5,5,1124,0,1124,1,3,1,5,1,0,25,n,985
16,111.7,7,5,1298,1216,2514,2,4,1,8,0,693,35,n,2555
0,55.87,8,5,1652,0,1652,2,2,1,5,1,482,40,n,3980
11,156.23,10,5,2411,2065,4476,3,4,1,10,2,813,50,n,7505
86,108,5,6,1130,0,1130,1,2,1,5,1,720,30,n,1255
44,351.33,5,4,1572,0,1572,1,3,1,5,2,995,20,n,1922
82,97.38,5,7,949,272,1221,1,4,1,7,0,392,35,n,1104
109,106.15,3,5,1014,685,1699,2,3,2,7,0,420,15,n,1005
12,124.61,8,5,1624,0,1624,2,2,1,5,1,757,40,n,2675
7,89.35,7,5,831,829,1660,2,3,1,7,0,493,35,n,2005
11,75,7,5,1028,776,1804,2,3,1,7,1,442,35,n,1945
46,324.63,4,4,1622,0,1622,1,3,1,7,1,1356,16,n,1735
8,26.45,8,5,764,677,1441,2,2,1,5,0,492,40,n,1795
82,96,5,8,842,630,1472,1,3,1,6,0,250,40,n,1305
10,45,6,5,1224,0,1224,2,2,1,5,0,402,30,n,1705
41,93.64,6,7,663,689,1352,1,4,1,7,0,299,42,n,1635
3,80.29,6,5,728,728,1456,2,3,1,8,0,400,30,n,1815
0,140.54,7,5,879,984,1863,2,4,1,9,1,660,35,n,2247.1
90,88.5,7,6,815,875,1690,1,3,1,7,1,225,42,n,1495
8,91,7,5,1212,0,1212,2,3,1,6,0,573,35,n,1835
43,112.35,4,5,1382,0,1382,1,3,1,6,1,459,20,n,1535
36,93.53,4,5,864,0,864,1,3,1,5,0,280,20,n,1215.5
11,104,7,5,866,913,1779,2,3,1,6,0,546,35,n,2034
84,60,5,8,884,464,1348,1,3,1,5,1,216,40,n,1225
9,97.5,7,5,1630,0,1630,2,3,1,6,1,451,35,n,2185
31,101.4,5,6,1074,0,1074,1,3,1,6,0,495,30,n,1590
19,146.84,7,7,2196,0,2196,2,3,1,7,1,701,49,n,2774
40,89,4,4,1056,0,1056,1,2,1,5,0,384,16,n,1125
3,91.35,6,5,1700,0,1700,2,3,1,7,0,544,30,n,2055
46,77.63,5,7,1283,0,1283,1,3,1,6,0,506,35,n,1455
0,101.82,8,5,1660,0,1660,2,3,1,8,1,500,40,n,2955
18,112.18,6,5,1055,790,1845,2,3,1,8,1,462,30,n,1945
22,121.34,8,7,1080,672,1752,2,4,1,8,0,492,56,n,1695
68,93.4,4,6,672,0,672,1,2,1,4,0,234,24,n,1185
41,102.46,4,9,960,0,960,0,0,1,3,0,364,36,n,1505
44,102.05,5,5,999,0,999,1,3,1,6,0,300,25,n,1400
41,70.94,5,5,894,0,894,1,3,1,5,0,384,25,n,1305
32,89.3,6,5,1318,584,1902,2,4,2,8,0,539,30,n,1175
0,86.4,8,5,1314,0,1314,2,3,1,6,0,552,40,n,2349.56
59,62.4,4,5,672,240,912,1,2,1,3,0,0,20,n,860
35,16.8,6,5,672,546,1218,1,3,1,7,0,0,30,n,970
42,78,5,5,912,0,912,1,2,1,5,0,288,25,n,1205
40,82.5,5,5,1211,0,1211,1,3,1,5,1,322,25,n,1395
58,104.96,6,6,1168,678,1846,2,3,1,7,1,315,36,n,1485
55,106.8,5,3,2136,0,2136,2,4,1,7,0,528,15,n,1434
4,153.84,7,5,788,702,1490,2,3,1,8,1,388,35,n,1895
49,104.82,6,8,1138,0,1138,1,3,1,6,0,264,48,n,1505
1,145.98,6,5,894,1039,1933,2,4,1,9,1,668,30,n,2195
43,88.72,5,8,912,0,912,1,2,1,5,0,576,40,n,1525
0,87.69,9,5,1702,0,1702,1,1,1,7,1,1052,45,n,3727.94
48,79.1,5,5,1507,0,1507,2,4,1,7,0,404,25,n,1325
30,188.9,5,5,1361,1259,2620,2,4,2,12,1,600,25,n,1955
44,77.28,5,6,1190,0,1190,1,3,1,6,0,540,30,n,1380
45,98.42,4,5,1224,0,1224,2,2,2,6,0,462,20,n,1073
51,121.6,5,5,1188,0,1188,1,3,1,6,0,531,25,n,1475
97,85.25,5,6,1024,940,1964,1,4,1,7,0,0,30,n,1355
92,131.32,5,5,892,892,1784,1,4,1,9,0,180,25,n,1443.87
7,26.28,7,5,764,862,1626,2,2,1,6,0,474,35,n,1810
2,123.93,7,5,847,1101,1948,2,4,1,8,1,434,35,n,2005
1,130.72,6,5,1141,0,1141,1,3,1,6,0,484,30,n,1480
1,90.37,8,5,1484,0,1484,2,2,1,6,1,472,40,n,2714
5,81.58,7,5,884,884,1768,2,3,1,8,0,543,35,n,2304
0,98.49,7,6,1689,0,1689,2,3,1,7,0,954,42,n,2538.28
36,106.25,7,6,1173,0,1173,2,3,1,6,2,528,42,n,1755
0,138.91,10,5,2076,0,2076,2,2,1,7,1,850,50,n,4705
77,114.35,8,7,792,725,1517,1,3,1,7,2,400,56,n,2355
23,120.9,6,7,1140,728,1868,3,3,1,7,1,477,42,n,1835
1,81.25,7,5,756,797,1553,2,3,1,6,0,615,35,n,1920
34,123.28,6,5,1034,0,1034,1,3,1,6,0,888,30,n,1754
91,96,6,5,1134,924,2058,1,3,1,8,1,396,30,n,1350
57,72,5,7,988,0,988,1,3,1,6,0,276,35,n,1245
42,111.6,7,5,2110,0,2110,2,3,1,8,2,522,35,n,2495
3,31.36,7,5,1405,0,1405,2,2,1,6,1,478,35,n,1772.5
41,98.58,5,6,874,0,874,1,3,1,5,0,288,30,n,1355
33,175.42,7,7,1516,651,2167,2,3,1,9,2,518,49,n,2995
5,69.31,7,5,760,896,1656,2,3,1,7,1,397,35,n,1709
76,62.4,6,6,959,408,1367,1,3,1,6,1,560,36,n,1330
14,143.03,8,5,1987,0,1987,2,2,1,7,1,691,40,n,3070
87,40.6,5,8,864,0,864,1,2,1,4,0,0,40,n,1054
3,95.87,7,5,1166,0,1166,2,2,1,5,0,400,35,n,1955
39,97.5,6,8,1054,0,1054,1,3,1,6,0,460,48,n,1565
10,246.82,6,5,892,783,1675,2,3,1,7,1,502,30,n,1865
53,96,5,6,1050,0,1050,1,2,1,5,0,338,30,n,1344
52,112.5,4,5,1104,684,1788,1,5,1,8,2,304,20,n,1670
88,135.15,6,6,1060,764,1824,1,3,1,8,1,520,36,n,1860
10,40.6,6,5,1337,0,1337,2,2,1,5,0,511,30,n,1865
7,37.35,7,5,713,739,1452,2,3,1,6,0,506,35,n,1894
97,101.2,7,4,964,925,1889,1,4,2,9,1,308,28,n,1275
2,132.14,9,5,2018,0,2018,2,3,1,10,1,746,45,n,3840
73,141,8,9,1968,1479,3447,3,4,1,11,2,1014,72,n,3865
49,113.44,5,5,874,650,1524,1,3,1,7,0,315,25,n,1495
31,235.95,7,6,1332,192,1524,0,0,1,4,1,586,42,n,2655
41,91.56,6,7,1489,0,1489,2,3,1,7,1,462,42,n,1912.5
41,135.26,5,6,935,0,935,1,3,1,5,0,288,30,n,1425
49,115.12,6,7,1357,0,1357,1,2,1,5,1,312,42,n,1825
97,53.62,5,6,661,589,1250,2,3,1,8,1,552,30,n,1445
59,113.45,5,5,928,992,1920,2,4,2,10,0,400,25,n,1425
37,129.36,6,6,735,660,1395,1,3,1,6,1,497,36,n,1675
42,178.71,6,5,1724,0,1724,1,3,1,7,1,480,30,n,2034
6,94.73,8,5,1128,903,2031,2,3,1,7,1,577,40,n,2425
90,75,4,4,698,430,1128,1,2,1,6,0,528,16,n,739
7,98.08,7,5,1573,0,1573,2,3,1,6,0,544,35,n,2325
16,80.49,7,5,1339,0,1339,2,2,1,6,1,484,35,n,1855
32,88,5,7,1040,0,1040,2,3,1,5,0,484,35,n,1560
39,94,6,5,912,912,1824,2,4,2,8,0,0,30,n,1445
91,96.38,6,7,1699,748,2447,2,4,1,10,1,336,42,n,1745
70,60,6,6,825,587,1412,1,4,1,6,1,280,36,n,1380
47,97.9,6,5,1328,0,1328,1,3,1,6,2,528,30,n,1485
42,365,5,5,1582,0,1582,2,4,1,7,0,390,25,n,1955
9,56.64,8,5,1659,0,1659,2,2,1,5,1,499,40,n,2835
0,110.65,8,5,1120,850,1970,2,3,1,8,1,753,40,n,2865
46,141.12,5,7,1152,0,1152,1,3,1,6,1,484,35,n,1860
37,16.8,5,7,630,672,1302,2,3,1,6,0,264,35,n,1250
117,66,5,4,1378,994,2372,2,4,2,11,0,432,20,n,1130
30,101.4,7,5,832,832,1664,2,4,1,8,1,528,35,n,1684
51,81.72,5,7,864,0,864,1,2,1,5,0,572,35,n,1205
38,84,5,5,1052,0,1052,1,3,1,5,0,288,25,n,1440
45,87,5,6,1128,0,1128,2,3,1,6,0,525,30,n,1605
1,36.75,6,5,1072,0,1072,2,2,1,5,0,525,30,n,1455
0,638.87,10,5,4692,950,5642,2,3,1,12,3,1418,50,n,1655
51,75,5,7,1246,0,1246,1,3,1,6,0,305,35,n,1595
10,107.62,7,5,1005,978,1983,2,3,1,9,1,490,35,n,2305
67,75,6,7,753,741,1494,1,3,1,7,2,213,42,n,1830
12,101.2,8,5,1203,1323,2526,2,4,1,8,1,844,40,n,2955
1,86.88,7,5,1616,0,1616,2,3,1,7,0,834,35,n,2375
2,33.63,7,5,976,732,1708,2,3,1,7,0,380,35,n,1355
3,131.73,9,5,1652,0,1652,2,2,1,6,2,840,45,n,3305
1,69.55,7,5,1368,0,1368,2,2,1,6,1,474,35,n,2080
15,80.72,5,5,990,0,990,1,3,1,5,0,480,25,n,1435
60,120,5,7,1122,0,1122,1,2,1,6,0,528,35,n,1525
17,71.53,6,5,1294,0,1294,2,3,1,6,0,496,30,n,1847
51,175,7,8,1902,0,1902,2,3,1,7,2,567,56,n,3405
2,88.14,7,5,1274,0,1274,2,3,1,6,0,508,35,n,2085
17,95.72,8,5,1453,1357,2810,2,4,1,9,1,750,40,n,3075
11,147.74,9,5,1422,1177,2599,2,4,1,10,1,779,45,n,3386.68
53,81.9,4,6,948,0,948,1,3,1,5,1,280,24,n,1245
39,110.75,6,5,1092,1020,2112,2,4,1,9,2,576,30,n,2124
1,102.26,8,5,1630,0,1630,2,3,1,8,1,860,40,n,3009.93
1,42.3,7,5,1352,0,1352,2,2,1,5,1,466,35,n,2144
5,147.81,8,5,1787,0,1787,2,3,1,7,1,748,40,n,2805
53,102.15,4,5,948,0,948,1,3,1,5,0,248,20,n,1165
52,84,6,3,1478,0,1478,1,3,1,6,2,442,18,n,1620
59,66.27,3,6,720,0,720,1,2,1,4,0,287,18,n,780
18,101.86,7,5,1061,862,1923,2,3,1,8,1,564,35,n,1955
69,53.3,4,7,708,0,708,1,2,1,5,0,0,28,n,880
1,99.86,8,5,1795,0,1795,2,2,1,7,1,895,40,n,1525
86,36.36,4,4,796,0,796,1,2,1,5,0,0,16,n,605
76,42.7,3,6,774,0,774,1,3,1,6,0,0,18,n,845
26,66,5,9,816,0,816,1,3,1,5,1,264,45,n,1360
88,104.4,6,7,1584,1208,2792,2,5,1,8,2,520,42,n,2615
8,90.84,7,5,955,677,1632,2,3,1,8,1,462,35,n,1820
1,100,8,5,1588,0,1588,2,3,1,7,1,825,40,n,2325
30,107.8,5,5,954,0,954,1,3,1,6,0,576,25,n,1380
71,88.77,4,6,816,0,816,1,2,1,3,1,288,24,n,1055
68,72,5,6,803,557,1360,1,2,1,6,0,297,30,n,1310
39,23.68,5,6,765,600,1365,1,3,1,7,0,440,30,n,1305
32,96.5,6,5,1334,0,1334,2,2,1,6,1,630,30,n,1734
35,92.46,5,5,1656,0,1656,2,4,2,8,0,506,25,n,1405
65,41.18,4,4,693,0,693,1,2,1,4,0,0,16,n,580
4,134.5,7,5,920,941,1861,2,3,1,8,0,492,35,n,2055
34,95.6,5,7,864,0,864,1,3,1,5,0,288,35,n,1340
36,82.94,4,5,872,0,872,1,3,1,5,0,480,20,n,1285
5,136.95,6,5,1114,0,1114,1,3,1,6,0,576,30,n,1605
5,93.75,8,5,1284,885,2169,2,3,1,7,1,647,40,n,2340
81,75.58,6,6,1172,741,1913,1,3,1,9,1,342,36,n,1825
1,111.03,7,5,728,728,1456,2,3,1,8,1,440,35,n,1613.35
87,60,4,4,960,0,960,1,2,1,5,0,308,16,n,1140
38,207.81,7,7,2156,0,2156,2,3,1,9,1,508,49,n,2680
1,153.06,8,5,1776,0,1776,2,3,1,7,1,712,40,n,2889.63
9,161.96,7,5,1494,0,1494,2,3,1,5,1,514,35,n,2205
136,52.5,8,5,938,1215,2358,2,4,1,8,0,0,40,n,1275
40,116.43,5,5,1338,1296,2634,2,6,2,12,0,968,25,n,2055
46,92.47,6,6,858,858,1716,1,4,1,8,1,490,36,n,1765
72,60,6,9,786,390,1176,1,2,1,4,0,624,54,n,1404
15,147.2,8,5,2053,1185,3238,2,4,1,9,1,666,40,n,4155
8,103.16,7,5,992,873,1865,2,3,1,7,1,839,35,n,2405
38,101.92,7,6,1222,698,1920,3,4,1,8,1,487,42,n,1755
42,94.77,5,5,892,0,892,1,3,1,5,0,264,25,n,1155
39,125.37,5,6,1078,0,1078,1,3,1,6,1,500,30,n,1554
10,21.17,6,5,769,804,1573,2,3,1,5,0,440,30,n,1830
2,167.37,9,5,1980,0,1980,2,3,1,8,1,770,45,n,3205
87,98.42,5,6,990,1611,2601,3,4,1,8,0,621,30,n,1945
4,161.58,7,5,1530,0,1530,2,3,1,7,1,430,35,n,2655
89,125.13,4,4,1281,457,1738,2,4,1,7,1,368,16,n,1104
1,84.99,6,5,616,796,1412,2,3,1,6,1,432,30,n,1624.32
1,31.8,7,5,520,600,1200,2,2,1,4,0,480,35,n,1496.52
10,75,7,5,814,860,1674,2,3,1,7,0,663,35,n,2215
9,91.79,7,5,882,908,1790,2,3,1,7,0,588,35,n,1985
29,26.65,5,6,925,550,1475,2,4,1,6,1,336,30,n,1325
6,44.35,6,5,848,0,848,1,1,1,4,0,420,30,n,1495
7,106.35,8,5,1668,0,1668,2,3,1,8,1,502,40,y,2375
89,54,4,6,840,534,1374,1,2,1,6,0,338,24,y,1105
53,96,6,6,1661,0,1661,1,3,1,8,1,377,36,y,1710
8,97.5,7,6,1108,989,2097,2,3,1,8,1,583,42,y,2798
6,114,10,5,2633,0,2633,2,2,1,8,2,804,50,y,4720
3,106.25,7,5,1026,932,1958,2,3,1,9,1,936,35,y,2555
0,109.91,8,5,1571,0,1571,2,3,1,7,1,722,40,y,2445
78,62.92,6,5,790,0,790,1,2,1,4,0,160,30,y,965
68,109.98,5,5,984,620,1604,2,3,1,6,0,660,25,y,1225
33,19.53,6,5,483,504,987,1,2,1,5,0,264,30,y,885
2,97.35,5,5,754,640,1394,2,3,1,7,0,400,25,y,1730
96,82.12,3,3,864,0,864,1,2,1,5,0,200,9,y,640
38,129.25,6,7,2117,0,2117,2,4,1,7,2,550,42,y,2430
86,72,7,7,998,764,1762,1,4,1,8,0,576,49,y,1625
89,253.39,5,7,1416,0,1416,2,3,1,7,0,576,35,y,1175
70,90.6,6,5,698,560,1258,1,2,1,6,0,280,30,y,1105
88,54.36,4,8,796,358,1154,1,3,1,7,0,240,32,y,1310
28,166.92,7,5,1392,1392,2784,3,5,1,12,2,564,35,y,2555
91,85.2,6,7,1664,862,2526,2,5,1,10,1,216,42,y,1415
3,148.92,9,5,1746,0,1746,2,3,1,7,2,758,45,y,3830
66,60,6,6,869,349,1218,1,3,1,6,1,440,36,y,1365
6,91,7,5,1525,0,1525,2,3,1,6,0,541,35,y,2405
42,89.44,5,5,1584,0,1584,2,4,2,8,0,792,25,y,1295
39,78.38,5,5,900,0,900,1,3,1,6,1,288,25,y,1285
103,108,6,7,1221,691,1912,2,3,2,7,1,672,42,y,1685
0,40.45,7,5,1500,0,1500,2,2,1,6,1,648,35,y,2520.78
2,126.65,8,5,1133,1349,2482,2,4,1,9,1,642,40,y,2867.13
62,572,5,5,1687,0,1687,1,3,1,7,2,572,25,y,1655
87,61.2,5,8,939,574,1513,1,4,1,8,0,180,40,y,1430
59,72,5,4,1136,768,1904,1,3,1,7,0,240,20,y,1435
84,61.71,6,6,1160,448,1608,2,3,1,7,1,216,36,y,1429.5
79,60,6,7,950,208,1158,1,3,1,5,1,208,42,y,1255
4,74.15,6,5,864,729,1593,2,3,1,8,1,398,30,y,1985
0,67.62,7,5,1294,0,1294,2,2,1,6,1,662,35,y,1993.79
0,152.56,8,5,1464,0,1464,2,3,1,6,0,754,40,y,2884.22
91,104.1,3,4,694,520,1214,1,3,1,6,0,936,12,y,1105
4,38.42,8,5,1646,0,1646,2,2,1,5,1,482,40,y,2805
37,84.45,5,7,768,0,768,1,2,1,5,0,396,35,y,1385
24,87.8,5,5,833,0,833,1,3,1,5,0,0,25,y,1175
100,77.4,4,7,741,622,1363,1,3,1,6,0,528,28,y,1310
22,205.44,7,6,1236,857,2093,2,3,1,7,1,542,42,y,2205
8,124.2,7,5,944,896,1840,2,3,1,6,0,622,35,y,2355
59,96,6,8,1112,556,1668,1,3,1,6,0,271,48,y,1455
60,72,4,5,1040,0,1040,2,2,2,6,0,420,20,y,955
4,109.94,8,5,1844,0,1844,2,2,1,7,1,620,40,y,2625
85,130.53,6,7,1053,795,1848,1,4,1,8,1,370,42,y,2125
2,36.35,7,5,1569,0,1569,2,1,1,7,1,660,35,y,1814
125,113.4,4,6,1246,1044,2290,2,4,2,11,0,560,24,y,1280
11,165.45,8,5,1310,1140,2450,2,3,1,7,1,1069,40,y,3455
45,92.04,5,5,1144,0,1144,1,3,1,6,0,336,25,y,1295
37,163.81,6,5,1844,0,1844,2,3,1,7,1,540,30,y,2285
38,117,6,6,708,708,1416,2,3,1,7,1,776,36,y,1854
33,40.43,6,5,1069,0,1069,2,2,1,4,1,440,30,y,1330
5,44.35,6,5,848,0,848,1,1,1,3,0,420,30,y,1420
40,196.9,6,7,1575,626,2201,2,4,1,8,1,432,42,y,2804.7
49,95.03,5,5,1344,0,1344,1,2,1,6,1,484,25,y,1495
49,107.21,6,6,1252,0,1252,1,3,1,7,0,528,36,y,1475
14,109.44,7,5,1223,904,2127,2,3,1,5,2,525,35,y,2765
63,109.3,5,6,1048,510,1558,1,3,1,6,1,288,30,y,1455
70,72,5,7,804,0,804,1,2,1,4,2,240,35,y,1245
26,125.46,6,7,1440,0,1440,2,3,1,7,1,467,42,y,1884
1,219.3,5,5,734,1104,1838,2,4,1,7,1,372,25,y,1976.4
33,49.28,6,6,958,0,958,2,2,1,5,0,440,36,y,1492.5
80,108,4,6,968,0,968,2,4,1,5,0,216,24,y,700
8,102.61,6,5,962,830,1792,2,3,1,8,1,451,30,y,1920
29,174,5,5,1126,0,1126,2,3,1,5,1,484,25,y,1655
46,84,6,9,1537,0,1537,1,3,1,7,1,462,54,y,1795
36,90,4,6,864,0,864,1,3,1,5,0,528,24,y,1260
0,124.44,8,5,1932,0,1932,2,2,1,7,1,774,40,y,4001.17
53,74.07,6,7,1236,0,1236,1,2,1,6,0,923,42,y,1552
28,115.84,7,6,1040,685,1725,2,3,1,6,1,550,42,y,2025
86,115.26,6,7,1423,748,2555,2,3,1,11,1,672,42,y,1965
4,44.26,6,5,848,0,848,1,1,1,3,1,420,30,y,1548
1,110.03,10,5,1026,981,2007,2,3,1,10,1,812,50,y,3155
93,88.54,6,6,952,0,952,1,2,1,4,1,192,36,y,1265
3,85,7,5,1422,0,1422,2,3,1,7,0,626,35,y,1851
41,84,6,5,913,0,913,1,3,1,6,0,240,30,y,1345
48,261.42,5,7,1188,0,1188,1,3,1,6,0,312,35,y,1634
12,100,8,5,1220,870,2090,2,3,1,8,1,556,40,y,2455
97,117.67,4,7,796,550,1346,1,2,1,6,0,384,28,y,1175
36,15.33,5,7,630,0,630,1,1,1,3,0,0,35,y,975
35,90,5,5,896,896,1792,2,4,2,8,0,0,25,y,1415
1,92.62,8,5,1578,0,1578,2,3,1,7,1,840,40,y,2925.9
1,36.75,5,5,1072,0,1072,1,2,1,5,0,525,25,y,1505
0,172.17,5,5,1140,0,1140,1,3,1,6,0,0,25,y,900
5,75,7,5,1221,0,1221,2,2,1,6,0,400,35,y,1905
8,79.17,6,5,953,694,1647,2,3,1,7,1,460,30,y,1805
32,131.75,6,6,2073,0,2073,2,3,1,7,2,500,36,y,2155
69,90.42,7,9,1188,1152,2340,2,4,1,9,2,252,63,y,2720
60,97.17,5,6,1078,0,1078,1,2,1,5,0,240,30,y,1476.25
43,99.37,5,6,1256,0,1256,1,3,1,6,0,276,30,y,1530
