x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0,0,0,1.09,0,0.36,0,1.09,0,0,0,2.075,0,2.26175,2,0
0,0,0,0,0,0,0,0.34,0.34,0.387,0,1.5,0,0,2,0
0,0,0,0,0,0,0,6.03,0,0.065,0,2.983,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0.391,0,1.333,0,0,2,0
1.23,0,0,1.23,0,1.23,0,2.46,0,0.403,0,2.045,0,2.51535,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0
0,0,0,1.41,0,0.7,0,0,0,0,0,17.857,0,25.17837,2,0
0,0.02,0,0.3,0.02,0.17,0,0,0.33,0.015,0.041,2.198,0.000615,0.6594,2,0
0,0,0,0,1.23,0,0,0,0,0,0,1.3,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,2,0
0,0.51,0,0.51,0.51,0,0,0.51,0.51,0.079,0,1.711,0,0.87261,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,2,0
0,0,0,0,0,0,0,13.04,0,0,0,3.555,0,0,2,0
0,0,0,3.7,0,0,0,3.7,0,0,0,1.466,0,5.4242,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0.181,0,2,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.636,0,0,2,0
0,0,0,0.9,0,0,0,0.67,0,0,0.024,4.223,0,3.8007,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,2,0
0,0.49,0,0,0,0,0,0,0,0,0,1.962,0,0,2,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.902,0,1.21728,2,0
0,0,0,2.5,0,0,0,0,0,0,0,1,0,2.5,2,0
0,0,0,5.88,0,0,0,0,0,0.961,0,2.333,0,13.71804,2,0
0,0,0,0,0,0,0,0,0,0,0,2.733,0,0,2,0
0,0,0,0,0,0,0,1.96,0,0,0,1.611,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.178,0,0,2,0
0,0,0,0,0,0,0,5.12,0,0,0,2.5,0,0,2,0
0,0,0,1.28,0,0,0,0.25,0,0.039,0,4.016,0,5.14048,2,0
0,0,0,0,0,0,0,0.72,0,0.124,0,2.361,0,0,2,0
0,0,0,0.71,0.03,0,0,1.58,0,0.028,0.016,1.765,0.000448,1.25315,2,0
0,0,0,0,0,0,0,0,0,0,0.719,1.25,0,0,2,0
0,0,0,0.34,0,0,0,0,0,0,0,1.583,0,0.53822,2,0
0,0,0,1.19,0,0,0,0,0,0,0,1.583,0,1.88377,2,0
0,0,0,0,0,0,0,0,0,0,0.724,1.25,0,0,2,0
0,0,0,3.72,0,0,0,0.62,0,0,0,1.47,0,5.4684,2,0
0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,2,0
0,0,0,0,0,0,0,3.95,0,0.056,0,2.969,0,0,2,0
0,0,0,2.75,0,0,0,2.06,0,0,0,1.531,0,4.21025,2,0
0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,2,0
0,0.12,0.12,1.14,0,0.25,0,3.04,0,0,0.017,2.444,0,2.78616,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,2,0
0,0,0,0,0,0,0,0,0,0,0,1.769,0,0,2,0
0,0,0,0.9,0,0,0,0.9,0,0,0,1.424,0,1.2816,2,0
0,0,0,2.33,0.58,0,0,0,0,0.097,0,2.157,0,5.02581,2,0
0,0,0,0,0,0,0,0,0,0.109,0,1.187,0,0,2,0
0,1.16,0,0,0,0,0,0,0,0,0,1.25,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.426,0,0,2,0
0,0,0,0.23,0.23,0,0,0.47,0,0,0,1.595,0,0.36685,2,0
0,0,0,5,0,0,0,0,0,0,0,1,0,5,2,0
0,0,0,3.7,0,0,0,0,0,0.74,0,1.5,0,5.55,2,0
0,0,0,0.46,0,0,0,0.46,0.92,0,0,1.76,0,0.8096,2,0
0,0,0,0.8,0,0,0,0,0,0,0,1,0,0.8,2,0
0,0,0,0,0,0,0,0,0,0,0,1.823,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,2,0
0,0,0,0,0,0,0,2.32,0,0.028,0.084,4.11,0.002352,0,2,0
0,0,0.68,0,0.68,0,0,0,0,0.523,0,1.218,0,0,2,0
0,0,0,0.55,0.11,0.11,0,1.22,0,0.017,0,3.061,0,1.68355,2,0
0,0,0,0,0,0,0,0,0,0,0,2.444,0,0,2,0
0.37,0,0,0,0,0.75,0,0.37,0,0,0,2.125,0,0,2,0
0,0,0,0,0,0,0,1.72,0,0,0,1.611,0,0,2,0
0,0,0,2.7,0,0,0,0,0,0.444,0,2.8,0,7.56,2,0
0,0.67,0,2.02,0,0,0,2.02,0,0,0,2.84,0,5.7368,2,0
0,0,0,0,0,0,0,0,0,0.8,0,1.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,2,0
0,2.07,0,0,0,0,0,0,0,0,0,1.523,0,0,2,0
0,0,0,0,0,0,0,3.5,0,0.122,0,2.203,0,0,2,0
0,0.13,0,1.4,0,0.2,0,2.54,0,0,0,2.341,0,3.2774,2,0
0,0,0,1.02,0,0,0,2.04,0,0,0,3.9,0,3.978,2,0
0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,2,0
0,0.52,0,0,0,0,0,1.83,0,0,0,1.455,0,0,2,0
0,0,0,0.52,0.13,0.13,0,0.52,0,0,0,2.876,0,1.49552,2,0
0,0,0,3.63,0,0,0,0.9,0,0.153,0,1.933,0,7.01679,2,0
0,0,0,6.45,0,0,0,0,0,0.645,0,1.666,0,10.7457,2,0
0,0,0,1.17,0,0,0,3.52,0,0.414,0,1,0,1.17,2,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,2,0
0,0,0,0,0,0,0,0,0.8,0,0,1.596,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.571,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,2,0
0,0,0,0.44,0,0,0,1.76,0,0,0,1.949,0,0.85756,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.181,0,0,2,0
0,0,0,1.69,0,0.42,0,0,0,0,0,2.288,0,3.86672,2,0
0,0,0,1.3,0,0,0,0,1.3,0,0,1.973,0,2.5649,2,0
0,0,0,0,0,0,0,2.83,0,0.072,0,2,0,0,2,0
0,0,0,0,0,0,0,1.26,0,0.208,0,1.758,0,0,2,0
0,0,0,0.45,0.11,0,0,0.56,0,0,0.029,4.296,0,1.9332,2,0
0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,2,0
0,0,0,0,0,0.58,0,2.33,0,0.407,0.407,3.294,0.165649,0,2,0
0,0,0,4.65,0,0,0,0,0,0.448,0,2,0,9.3,2,0
0.88,0,0,0.88,0,0,0,0,0,0,0,1.629,0,1.43352,2,0
0,0,0,0.63,0,0,0,2.54,0,0,0,1.981,0,1.24803,2,0
0,0,0,0,0,0,0,7.69,0,0,0,2.909,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0.54,0,0,0,2.71,0,0,0,4.114,0,2.22156,2,0
0,0,0,2.38,0,0,0,0,0,0,0,1.666,0,3.96508,2,0
0,0,0,0,0,0,0,0,0,0,0,2.481,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0.65,0,0,0,2.63,0,0,0,3.041,0,1.97665,2,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.677,0,1.07328,2,0
0,0,0,0,0,0,0,0,0,0,0,1.857,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.857,0,0,2,0
0,0,0,0,0,0,0,2.4,0,0,0,2.312,0,0,2,0
0,0,0,3.33,0,0,0,2.22,0,0,0,1.454,0,4.84182,2,0
0,0,0,0,0,0,0,0,0,0,0,4.226,0,0,2,0
0,0.33,0,0,0,0.33,0,1.98,0,0.224,0.336,4.115,0.075264,0,2,0
0,0,0,2.07,0.17,0,0,0.34,0,0,0,2.926,0,6.05682,2,0
0,0.1,0,1.19,0,0,0,0.87,0,0,0.031,1.793,0,2.13367,2,0
0,0.28,0,0.76,0,0.38,0,2.66,0,0.013,0.12,2.658,0.00156,2.02008,2,0
0,0,0,2.89,0.57,0,0,2.31,0,0,0,1.9,0,5.491,2,0
0,0.6,0,0,0,0,0,0.6,0,0,0,1.389,0,0,2,0
0,0,0,1.4,0,0.7,0,0,0,0,0,17.952,0,25.1328,2,0
0,0,0,0.72,0,0,0,2.65,0.48,0,0,3.322,0,2.39184,2,0
0,0,0,1.39,0,0,0,0.23,0,0,0,1.483,0,2.06137,2,0
0.68,0,0,0,0,0,0,0,0,0,0,3.369,0,0,2,0
0,0,0,2.32,0.19,0,0,0.19,0,0,0,2.08,0,4.8256,2,0
0,0,0,0,0,0,0,0,0,0,0,1.592,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.592,0,0,2,0
0,0,0,0.21,0,0,0,2.13,0,0,0,2.524,0,0.53004,2,0
0,0,0,0.24,0,0,0,0.74,0,0,0.027,4.634,0,1.11216,2,0
0.23,0,0.23,0,0,0,0,0,0.23,0.149,0,1.533,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.272,0,0,2,0
0,0,0,3.75,0,0,0,1.25,0,0,0,2.379,0,8.92125,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0.19,1.98,0,0,0,1.58,0,0.112,0,2.101,0,4.15998,2,0
0,0,0,0,0,0.88,0,0.88,0,0,0,1.37,0,0,2,0
0,0,0.06,0.41,0.27,0.06,0.06,1.46,0,0.029,0.048,1.793,0.001392,0.73513,2,0
0,0.28,0,0.09,0,0.18,0,0,0.09,0.042,0,1.877,0,0.16893,2,0
0,0,0,0,0,0,0,0,0,0,0,1.488,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,2,0
0,0,0,0,0,0,0,4,0,0,0,2.705,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.187,0,0,2,0
0,0,0,2.7,0,0,0,0,0,0,0,2.166,0,5.8482,2,0
0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,2,0
0,0,0,0,0,0,0,1.17,0,0,0,4.476,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,1.85,0,0,0,2.352,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0.42,0,0,0,5,0,0,2,0
0,0,0,0,0,0,0.84,1.27,0,0,0,4.758,0,0,2,0
0,0.12,0,0.6,0,0.72,0,1.81,0,0,0,1.827,0,1.0962,2,0
0,0,0.33,0.33,0,0,0,0,0,0.056,0,1.866,0,0.61578,2,0
0,0,0,0.4,0,0.1,0,0.51,0,0,0.028,2.785,0,1.114,2,0
0,0.08,0.02,0.5,0.02,0.14,0,0,0.33,0,0.018,2.43,0,1.215,2,0
0,0,0,1.66,0,0,1.66,1.66,0,0,0,1.722,0,2.85852,2,0
0,0,0,0.5,0,0,0,1.52,0,0.122,0.061,4.309,0.007442,2.1545,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,2,0
0,0,0,0,0,0,0,2.97,0,0,0,2.347,0,0,2,0
0,0.11,0,1.32,0,0,0,0.99,0,0,0.031,1.614,0,2.13048,2,0
0,0.21,0,0,0,0,0,0.21,0,0,0,1.79,0,0,2,0
0,0,0.3,2.42,0.3,0,0,0,0,0.087,0,2.74,0,6.6308,2,0
0,0,0,2.9,0.58,0,0,2.32,0,0,0,1.7,0,4.93,2,0
0,0,0,5.26,0,0,0,0,0,0.952,0,3.2,0,16.832,2,0
0,0,0,0,0,0,0,1.4,0,0.229,0,2.653,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,2,0
0,0,0,1.28,0,0,0,2.56,0,0,0,2.034,0,2.60352,2,0
0,0,0,0,0,0,0,0,0,0.134,0,2.75,0,0,2,0
0,0,0.19,0.77,0.19,0,0,0.19,0,0.022,0.045,1.74,0.00099,1.3398,2,0
0,0,0,1.06,0,0,0,0,0,0,0,1.785,0,1.8921,2,0
0,0,0,0.68,0,0,0,0,0,0,0,1.8,0,1.224,2,0
0,0,0,0,0,0,0,8,0,0,0,3.333,0,0,2,0
0,0,0,0,0,0,0,8.33,0,0,0,3.333,0,0,2,0
0,0,0,0,0,0,0,7.2,0,0,0,4.054,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.214,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.277,0,0,2,0
0,0,0,0,0,0,0,0,0,0.238,0,1,0,0,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,2,0
0,0,0,2.43,0,0,0,0,0,0,0,1.333,0,3.23919,2,0
0,0,0,2,0,0.5,0,1.5,0,0,0,1.468,0,2.936,2,0
0,0,0,0,0,0,0,5.43,0,0,0,5.291,0,0,2,0
0,0.5,0,0.56,0,0.5,0,2.06,0,0,0.043,2.148,0,1.20288,2,0
0,0,0,1.31,0,0,0,0,0,0,0,2.176,0,2.85056,2,0
0,0,0.19,0.76,0.19,0,0,0.38,0,0.022,0.044,1.759,0.000968,1.33684,2,0
0,0,0,3,0,0,0,0,0,0,0,3.846,0,11.538,2,0
0,0,0,1.69,0,0,0,0,0,0,0,1,0,1.69,2,0
0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.444,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.384,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0.99,0,0,0,0.49,0,0,0,1.363,0,1.34937,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.285,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,9.09,0,0,0,1.833,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,11.11,0,0,0,1.4,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,7.69,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.901,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
0,0,0,5.26,0,0,0,2.63,0,0,0,1.4,0,7.364,2,0
0,0,0.3,0.46,0,0,0,0,0.61,0,0,2.276,0,1.04696,2,0
0,0,0,1.44,0,0.72,0,1.8,0,0,0,1.636,0,2.35584,2,0
0,0,0,0,0,0,0,12.88,0,0.037,0,12.43,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,0,2,0
0,0,0,0.76,0,0,0,0.3,0.15,0,0,1.59,0,1.2084,2,0
0,0,0,1.08,0,0,0,0,0,0,0,2.1,0,2.268,2,0
0,0,0,1.84,0,0,0,0,0,0,0,2.508,0,4.61472,2,0
0,0,0,0.64,0,0,0,4.51,0,0.129,0,2.142,0,1.37088,2,0
0,0,0,0.53,0,0,0,0,0,0,0,1.142,0,0.60526,2,0
0,0,0,0,0,0,0,0,0,1.739,0,1,0,0,2,0
0,0,0,0.14,0,0,0,5.16,0,0,0,4.454,0,0.62356,2,0
0,0,0,0,0,0,0,1.92,0,0.178,0,1.666,0,0,2,0
0,0,0,3.33,0,0,0,0,0,0.636,0,2,0,6.66,2,0
0,0,0,2.85,0,0,0,0,0,0.444,0,2.333,0,6.64905,2,0
0,0,0,1.35,0,0,0,0,0,0,0,1.533,0,2.06955,2,0
0,0,0,0.34,0.11,0,0,0.57,0,0,0.032,3.275,0,1.1135,2,0
0,0,0,0.26,0,0,0,0.62,0,0,0.024,4.665,0,1.2129,2,0
0,0,0,0.22,0,0,0,0.67,0,0,0.021,3.03,0,0.6666,2,0
0,0,0,0,0,0,0,4,0,0,0,2.095,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.842,0,0,2,0
0,0,0.41,0.83,0,0,0,0.41,0,0.283,0,2.022,0,1.67826,2,0
0,0.06,0.13,1.67,0.13,0.13,0,2.54,0,0,0,1.997,0,3.33499,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,1.55,0,0,0,0.77,0,0,0,2.953,0,4.57715,2,0
0,0,0,0,0,0,0,5.45,0,0,0,2.565,0,0,2,0
0,0,0,0.88,0,0,0,0.22,0,0,0,1.729,0,1.52152,2,0
0,0,0,0,0,0,0,4.58,0,0,0,2.306,0,0,2,0
0,0,0,0.83,0,0,0,0,0,0,0,1.12,0,0.9296,2,0
0,0.08,0.03,0.64,0.05,0.22,0,0,0.1,0.002,0.007,2.128,0.000014,1.36192,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0.33,0,0,0,0.33,0,0,0,1.857,0,0.61281,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,1.63,0,0,0,0,0,0,0,2.333,0,3.80279,2,0
0,0,0,1.56,0.52,0,0,0,0.52,0,0,2.416,0,3.76896,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,2,0
0,0,0,0.86,0,0,0,0,0,0,0,1.21,0,1.0406,2,0
0,0,0,1.21,0.13,0,0,0.13,0,0.024,0,5.15,0,6.2315,2,0
0,0,0,1.26,0,0,0,0,2.53,0,0,2.842,0,3.58092,2,0
0,0,0,0.64,0,0,0,0,0,0.197,0,2.35,0,1.504,2,0
0,0,0,0.5,0,0,0,1.01,0,0.502,0,1.547,0,0.7735,2,0
0,0,0,1.33,0,0,0,0,0,0,0,1.936,0,2.57488,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,0,0,2,0
0,0,0,0,0.9,0,0,2.7,0,0,0,2.15,0,0,2,0
0,0.99,0,0.49,0,0,0,1.98,0,0,0,2.135,0,1.04615,2,0
0.23,0.23,0,0.46,0,0,0,0,0,0,0,3.184,0,1.46464,2,0
0,0,0,0,0,0,0,3.44,0,0.135,0,2.288,0,0,2,0
0,0.52,0,1.9,0.1,0.21,0,3.17,0,0.041,0.041,2.321,0.001681,4.4099,2,0
0,0,0,1.61,0,0,0,1.61,0,0,0,1.375,0,2.21375,2,0
0,0,0,0,0,0,0,0,0.41,0,0,1.522,0,0,2,0
0,0,0,0.43,0,0,0,0,0,0,0,1.115,0,0.47945,2,0
0,0,0,1.38,0,0,0,0.23,0,0,0,1.412,0,1.94856,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.523,0,0,2,0
0,0,0,0.75,0,0,0,0,0,0,0,1.176,0,0.882,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
0,0,0,0.38,0,0,0,2.69,0,0.026,0,2.894,0,1.09972,2,0
0,0.65,0,0,0,0,0,4.9,0,0,0,5.555,0,0,2,0
0,0,0,0,0.25,0,0,2.06,0,0.043,0,2.111,0,0,2,0
0,0,0,0,0,0,0,0.44,0,0,0,1.857,0,0,2,0
0,0,0,0.88,0,0,0,1.33,0,0.05,0,3.772,0,3.31936,2,0
0,0,0,0,0,0,0,0,0,0.056,0,1.788,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,2,0
0,0,0.27,0.55,0,0,0,1.1,0,0,0,2.724,0,1.4982,2,0
0,0.29,0.29,1.45,0,0.58,0,0.87,0,0,0.037,1.531,0,2.21995,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,2.22,0,0,0,0,0,0.374,0,1.375,0,3.0525,2,0
0,0,0,0,0,0,0,0,0,0,0,2.666,0,0,2,0
0,0,0,3.33,0,0,0,1.11,0,0,0,1,0,3.33,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,2,0
0,0,0,1.81,0,0,0,0,0,0,0,2.277,0,4.12137,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,11.776,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.629,0,0,2,0
0,0,0,0.46,0,0,0,4.22,0,0,0,5.593,0,2.57278,2,0
0,0,0,1.23,0,0,0,0,0,0,0,1.187,0,1.46001,2,0
0,0,0,1.49,0,0,0,0,0,0.238,0,2,0,2.98,2,0
0,0,0,0,0,0,0,1.98,0,0.102,0,2.531,0,0,2,0
